phrase,total_occurrences,bias_score,p_dem,p_rep,n_dem,n_rep
act amp,60,0.041157938247461695,0.0009107893507706679,0.0009889799378355467,39,21
visite,60,-0.2393563433072545,0.0010742643624474545,0.0006593199585570312,46,14
man,60,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
fever cough,60,-0.03385279668252809,0.0009574964969640355,0.0008947913723273994,41,19
care heroes,60,0.4768791111330098,0.0005838393274170948,0.001648299896392578,25,35
calm,60,0.27654318884525947,0.0007473143390938813,0.0013186399171140623,32,28
offered,60,0.11251057600092171,0.0008640822045773004,0.001083168503343694,37,23
need combat,60,-0.2838810851003886,0.0010976179355441382,0.0006122256758029575,47,13
michael,60,-0.03385279668252809,0.0009574964969640355,0.0008947913723273994,41,19
facebook page https,60,-0.7481887467068122,0.0013078000934142924,0.00018837713101629462,56,4
enroll,60,-0.8080965164274221,0.0013311536665109763,0.00014128284826222097,57,3
north carolinians,60,0.9137274659017498,0.00011676786548341896,0.002590185551474051,5,55
american communities,60,-0.8678372626695824,0.0013311536665109763,9.418856550814731e-05,57,2
medications,60,0.2132453102421652,0.000794021485287249,0.001224451351605915,34,26
farmworkers,60,-1.0,0.0014012143858010276,0.0,60,0
en español,60,-0.15386781407618547,0.0010275572162540868,0.0007535085240651785,44,16
washingtonians,60,-1.0,0.0014012143858010276,0.0,60,0
able get,60,0.041157938247461695,0.0009107893507706679,0.0009889799378355467,39,21
judge,60,0.004127192571053373,0.0009341429238673517,0.0009418856550814731,40,20
ga,60,0.8390636171400708,0.00021018215787015413,0.0024018084204577564,9,51
prior,60,0.33699690885815087,0.0007006071929005138,0.0014128284826222096,30,30
restore,60,0.29113823178158255,0.0007239607659971976,0.0013186399171140623,31,28
immediate action,60,-0.6901524635122325,0.0012844465203176085,0.00023547141377036827,55,5
responds,60,-0.03385279668252809,0.0009574964969640355,0.0008947913723273994,41,19
amp utm_medium,60,0.33699690885815087,0.0007006071929005138,0.0014128284826222096,30,30
avoid close contact people sick,60,-0.6901524635122325,0.0012844465203176085,0.00023547141377036827,55,5
granted,60,0.09051466170592314,0.0008640822045773004,0.0010360742205896205,37,22
securing,60,-0.2393563433072545,0.0010742643624474545,0.0006593199585570312,46,14
coronavirus resource,60,-0.03385279668252809,0.0009574964969640355,0.0008947913723273994,41,19
congressional district,60,0.041157938247461695,0.0009107893507706679,0.0009889799378355467,39,21
coronavirus tune,60,0.4768791111330098,0.0005838393274170948,0.001648299896392578,25,35
coronavirusoutbreak,60,-0.37674579850557666,0.001144325081737506,0.0005180371102948102,49,11
receive call,60,0.07727458814865303,0.0008874357776739841,0.0010360742205896205,38,22
successful,60,0.2452621681094233,0.0007706679121905651,0.0012715456343599886,33,27
assistance programs,60,-0.6339013192206083,0.0012610929472209249,0.00028256569652444194,54,6
provide immediate,60,0.4768791111330098,0.0005838393274170948,0.001648299896392578,25,35
quality health,60,-0.8080965164274221,0.0013311536665109763,0.00014128284826222097,57,3
celebrating,60,-0.3296596637339929,0.001120971508640822,0.0005651313930488839,48,12
direct relief,60,0.5287530117401176,0.0005371321812237273,0.0017424884619007253,23,37
hudgov,60,0.3947939527441072,0.0006539000467071462,0.001507017048130357,28,32
paid emergency,60,-0.8080965164274221,0.0013311536665109763,0.00014128284826222097,57,3
help way,60,0.48143776430987384,0.000560485754320411,0.0016012056136385042,24,34
learn resources,60,-0.3296596637339929,0.001120971508640822,0.0005651313930488839,48,12
house passed heroesact,60,-1.0,0.0014012143858010276,0.0,60,0
community members,60,-0.5264348239613804,0.0012143858010275571,0.00037675426203258924,52,8
case coronavirus,60,0.25966699135118876,0.0007473143390938813,0.0012715456343599886,32,27
americorps,60,-0.8080965164274221,0.0013311536665109763,0.00014128284826222097,57,3
75 billion,60,-0.37674579850557666,0.001144325081737506,0.0005180371102948102,49,11
condolences,60,-0.2838810851003886,0.0010976179355441382,0.0006122256758029575,47,13
studies,60,-0.15386781407618547,0.0010275572162540868,0.0007535085240651785,44,16
pandemic working,60,-0.03385279668252809,0.0009574964969640355,0.0008947913723273994,41,19
ks02,60,1.0,0.0,0.0028256569652444193,0,60
risk covid19,60,-0.15386781407618547,0.0010275572162540868,0.0007535085240651785,44,16
19 coronavirus,60,0.041157938247461695,0.0009107893507706679,0.0009889799378355467,39,21
com articles,59,0.9121999627860818,0.00011676786548341896,0.002543091268719977,5,54
courts,59,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
information covid 19,59,0.1606498500736926,0.0008173750583839327,0.0011302627860977678,35,24
federal government response,59,0.29113823178158255,0.0007239607659971976,0.0013186399171140623,31,28
usdol,59,-0.06082417321309118,0.0009574964969640355,0.0008476970895733258,41,18
information covid,59,0.1606498500736926,0.0008173750583839327,0.0011302627860977678,35,24
useful,59,0.1260149867031311,0.0008407286314806165,0.001083168503343694,36,23
ignoring,59,-0.7400744812264212,0.0012610929472209249,0.00018837713101629462,54,4
addressed,59,-0.21829523998289185,0.0010275572162540868,0.0006593199585570312,44,14
inequality,59,-1.0,0.0013311536665109763,0.0,57,0
medical leave,59,-0.27396466991517027,0.0010742643624474545,0.0006122256758029575,46,13
county health,59,0.25966699135118876,0.0007473143390938813,0.0012715456343599886,32,27
many others,59,-0.10117992206291272,0.0009808500700607193,0.0008006028068192521,42,17
health care heroes,59,0.4656042844271743,0.0005838393274170948,0.0016012056136385042,25,34
exploit,59,0.3682787375667871,0.0006305464736104624,0.001365734199868136,27,29
com forms,59,-0.8050037797025419,0.0013078000934142924,0.00014128284826222097,56,3
rosen,59,-1.0,0.0013778608127043438,0.0,59,0
target,59,-0.10117992206291272,0.0009808500700607193,0.0008006028068192521,42,17
confidence,59,0.43812361842185615,0.0006071929005137786,0.0015541113308844307,26,33
valuable,59,0.2087699904359815,0.0007706679121905651,0.0011773570688518413,33,25
covid19 important,59,-0.2289695886200089,0.0010509107893507707,0.0006593199585570312,45,14
support communities,59,-0.40833144493143725,0.001120971508640822,0.00047094282754073653,48,10
threaten,59,-0.1852066096831401,0.0010275572162540868,0.0007064142413111048,44,15
time senate,59,-0.6853173576652635,0.0012610929472209249,0.00023547141377036827,54,5
de covid19,59,-0.6853173576652635,0.0012610929472209249,0.00023547141377036827,54,5
access live,59,0.9657958576164379,4.6707146193367584e-05,0.0026843741169821985,2,57
claimed,59,-0.06082417321309118,0.0009574964969640355,0.0008476970895733258,41,18
holding telephone,59,-0.26376976438146,0.0010509107893507707,0.0006122256758029575,45,13
devastation,59,0.19445051928750268,0.000794021485287249,0.0011773570688518413,34,25
keep employees payroll,59,0.5945117584715419,0.00046707146193367583,0.0018366770274088726,20,39
permanent,59,0.08102454611683749,0.0008407286314806165,0.0009889799378355467,36,21
pandemic critical,59,0.05411602520819263,0.0008874357776739841,0.0009889799378355467,38,21
solidarity,59,-0.7358180340283894,0.001237739374124241,0.00018837713101629462,53,4
amp save,59,-0.6282776371930708,0.001237739374124241,0.00028256569652444194,53,6
people disabilities,59,-0.8050037797025419,0.0013078000934142924,0.00014128284826222097,56,3
people deserve,59,-0.2289695886200089,0.0010509107893507707,0.0006593199585570312,45,14
keeping communities,59,-0.14262580857499338,0.0010042036431574032,0.0007535085240651785,43,16
docs,59,-0.27396466991517027,0.0010742643624474545,0.0006122256758029575,46,13
critical services,59,-0.10117992206291272,0.0009808500700607193,0.0008006028068192521,42,17
tribal governments,59,-0.6853173576652635,0.0012610929472209249,0.00023547141377036827,54,5
house representatives,59,0.22744677355871584,0.0007706679121905651,0.001224451351605915,33,26
bicameral,59,-0.14262580857499338,0.0010042036431574032,0.0007535085240651785,43,16
covid19 help,59,0.25966699135118876,0.0007473143390938813,0.0012715456343599886,32,27
holding telephone town,59,-0.26376976438146,0.0010509107893507707,0.0006122256758029575,45,13
emergency covid19,59,-0.5729919624362849,0.0012143858010275571,0.0003296599792785156,52,7
must make sure,59,-0.5729919624362849,0.0012143858010275571,0.0003296599792785156,52,7
psa,59,-0.3678653006337183,0.001120971508640822,0.0005180371102948102,48,11
forward joining,59,0.5188122382262789,0.0005371321812237273,0.0016953941791466515,23,36
small businesses across,59,0.09051466170592314,0.0008640822045773004,0.0010360742205896205,37,22
letters,59,-0.06082417321309118,0.0009574964969640355,0.0008476970895733258,41,18
hosting tele town,59,-0.14262580857499338,0.0010042036431574032,0.0007535085240651785,43,16
provide funding,59,-0.06082417321309118,0.0009574964969640355,0.0008476970895733258,41,18
amid covid19 pandemic,59,-0.5193806497957901,0.0011910322279308735,0.00037675426203258924,51,8
hall meeting,59,-0.06082417321309118,0.0009574964969640355,0.0008476970895733258,41,18
outlined,59,0.09051466170592314,0.0008640822045773004,0.0010360742205896205,37,22
necessary resources,59,0.1260149867031311,0.0008407286314806165,0.001083168503343694,36,23
proud lead,59,-0.14262580857499338,0.0010042036431574032,0.0007535085240651785,43,16
broken,58,-0.45943671336175157,0.001144325081737506,0.0004238485447866629,49,9
vice president,58,0.17473577361233994,0.000794021485287249,0.0011302627860977678,34,24
values,58,-0.21829523998289185,0.0010275572162540868,0.0006593199585570312,44,14
us must,58,-0.25328446983009556,0.0010275572162540868,0.0006122256758029575,44,13
actively,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
take coronavirus,58,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
take questions,58,-0.26376976438146,0.0010509107893507707,0.0006122256758029575,45,13
work amp,58,0.13985127745146259,0.0008173750583839327,0.001083168503343694,35,23
ag producers,58,0.8917573333378646,0.00014012143858010276,0.00244890270321183,6,52
structural,58,-0.8018097243757375,0.0012844465203176085,0.00014128284826222097,55,3
urban,58,-0.08924051662335619,0.0009574964969640355,0.0008006028068192521,41,17
200 000,58,-0.17408294660664209,0.0010042036431574032,0.0007064142413111048,43,15
testing locations,58,-0.048514924820383665,0.0009341429238673517,0.0008476970895733258,40,18
across us,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
3b,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
hosting tele town hall,58,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
collins,58,0.7050519268255415,0.0003503035964502569,0.002025054158425167,15,43
get us,58,-0.048514924820383665,0.0009341429238673517,0.0008476970895733258,40,18
main street,58,0.30607087223172363,0.0007006071929005138,0.0013186399171140623,30,28
decided,58,-0.008860295326934312,0.0009107893507706679,0.0008947913723273994,39,19
decisive action,58,0.6351218990631081,0.00042036431574030825,0.0018837713101629461,18,40
caregivers,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
missing,58,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
news 2020,58,0.4538327391700233,0.0005838393274170948,0.0015541113308844307,25,33
nonprofit,58,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
govmikedewine,58,0.8330431409618545,0.00021018215787015413,0.0023076198549496093,9,49
government must,58,-0.2424961999616254,0.0010042036431574032,0.0006122256758029575,43,13
family members,58,-0.08924051662335619,0.0009574964969640355,0.0008006028068192521,41,17
please follow,58,-0.008860295326934312,0.0009107893507706679,0.0008947913723273994,39,19
join today,58,-0.5121131414410437,0.0011676786548341896,0.00037675426203258924,50,8
medical supply chain,58,0.3672124447623183,0.0006539000467071462,0.0014128284826222096,28,30
la propagación,58,-0.45943671336175157,0.001144325081737506,0.0004238485447866629,49,9
senbooker,58,-0.7400744812264212,0.0012610929472209249,0.00018837713101629462,54,4
previously,58,0.2087699904359815,0.0007706679121905651,0.0011773570688518413,33,25
confirmed case,58,0.0674007257498762,0.0008640822045773004,0.0009889799378355467,37,21
disturbing,58,-0.26376976438146,0.0010509107893507707,0.0006122256758029575,45,13
lie,58,0.3672124447623183,0.0006539000467071462,0.0014128284826222096,28,30
cfm coronavirus,58,0.852980173717973,0.00018682858477347034,0.0023547141377036826,8,50
fifth,58,-0.6803289580754638,0.001237739374124241,0.00023547141377036827,53,5
lines coronavirus,58,0.3967416866501327,0.0006305464736104624,0.0014599227653762834,27,31
front lines coronavirus,58,0.3967416866501327,0.0006305464736104624,0.0014599227653762834,27,31
live https www,58,0.13985127745146259,0.0008173750583839327,0.001083168503343694,35,23
frequently asked,58,0.30607087223172363,0.0007006071929005138,0.0013186399171140623,30,28
pandemic together,58,-0.048514924820383665,0.0009341429238673517,0.0008476970895733258,40,18
room,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
pandemic many,58,-0.40833144493143725,0.001120971508640822,0.00047094282754073653,48,10
local state federal,58,0.336996908858151,0.00067725361980383,0.001365734199868136,29,29
church,58,0.42560775394782563,0.0006071929005137786,0.001507017048130357,26,32
montana,58,0.0674007257498762,0.0008640822045773004,0.0009889799378355467,37,21
especially covid19,58,-0.31056135633608933,0.0010742643624474545,0.0005651313930488839,46,12
coronavirus including,58,0.24198464085390073,0.0007473143390938813,0.001224451351605915,32,26
help coronavirus,58,0.4538327391700233,0.0005838393274170948,0.0015541113308844307,25,33
reps,58,-0.30059821556177135,0.0010509107893507707,0.0005651313930488839,45,12
holding telephone town hall,58,-0.25328446983009556,0.0010275572162540868,0.0006122256758029575,44,13
science based,58,-0.8656357668677005,0.0013078000934142924,9.418856550814731e-05,56,2
cortezmasto senate,58,-1.0,0.00135450723960766,0.0,58,0
hispaniccaucus,58,-1.0,0.00135450723960766,0.0,58,0
cortezmasto senate gov,58,-1.0,0.00135450723960766,0.0,58,0
house dems,58,0.13985127745146259,0.0008173750583839327,0.001083168503343694,35,23
readiness,58,0.08102454611683749,0.0008407286314806165,0.0009889799378355467,36,21
coast,58,-0.5121131414410437,0.0011676786548341896,0.00037675426203258924,50,8
resources https,58,0.08102454611683749,0.0008407286314806165,0.0009889799378355467,36,21
resources small,58,-0.13108105023120611,0.0009808500700607193,0.0007535085240651785,42,16
cómo,58,-0.08924051662335619,0.0009574964969640355,0.0008006028068192521,41,17
experiences,58,-0.34932282716206287,0.0010742643624474545,0.0005180371102948102,46,11
coronavirus tele,58,-0.5121131414410437,0.0011676786548341896,0.00037675426203258924,50,8
refuse,58,-0.20732118513072698,0.0010042036431574032,0.0006593199585570312,43,14
stabilization,58,-0.6803289580754638,0.001237739374124241,0.00023547141377036827,53,5
covid19 proud,58,-0.17408294660664209,0.0010042036431574032,0.0007064142413111048,43,15
health threat,58,-0.08924051662335619,0.0009574964969640355,0.0008006028068192521,41,17
implementing,58,0.13985127745146259,0.0008173750583839327,0.001083168503343694,35,23
creates,58,0.10934284741446945,0.000794021485287249,0.0009889799378355467,34,21
senador,58,1.0,0.0,0.002731468399736272,0,58
program provide,58,0.560730824813053,0.0004904250350303596,0.0017424884619007253,21,37
health care provider,58,0.029765068310314693,0.0008874357776739841,0.0009418856550814731,38,20
